Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Family_Members,Approved_status,Age,Employed_status
5066689,F,N,Y,0,180000,Commercial associate,Higher Education,Civil marriage,House / apartment,2,0,35,Employed
5095751,F,N,N,0,202500,Working,Secondary Education,Married,With parents,2,0,35,Employed
5117392,F,N,N,0,135000,Commercial associate,Incomplete Higher,Single / not married,House / apartment,1,0,48,Employed
5116163,F,N,Y,2,90000,Working,Secondary Education,Married,House / apartment,4,0,27,Employed
5115921,M,Y,Y,0,360000,Commercial associate,Secondary Education,Married,House / apartment,2,0,42,Employed
5010498,M,Y,Y,1,202500,Working,Secondary Education,Married,House / apartment,3,0,28,Employed
5089626,F,N,N,0,315000,Commercial associate,Higher Education,Married,House / apartment,2,0,44,Employed
5089632,F,N,N,0,315000,Commercial associate,Higher Education,Married,House / apartment,2,0,44,Employed
5048478,M,Y,N,0,225000,Working,Secondary Education,Single / not married,House / apartment,1,0,25,Employed
5078931,M,N,N,0,112500,Commercial associate,Secondary Education,Single / not married,Municipal apartment,1,0,43,Employed
5126311,M,N,N,0,180000,Working,Incomplete Higher,Civil marriage,With parents,2,0,21,Employed
5114630,F,N,Y,0,81000,Working,Secondary Education,Married,House / apartment,2,0,54,Employed
5113259,F,Y,Y,0,247500,Working,Secondary Education,Single / not married,With parents,1,0,32,Employed
5025741,F,Y,N,0,216000,Working,Higher Education,Married,Municipal apartment,2,0,33,Employed
5117022,M,Y,Y,2,225000,Working,Secondary Education,Married,House / apartment,4,0,34,Employed
5095586,F,N,N,0,270000,Working,Incomplete Higher,Civil marriage,House / apartment,2,0,24,Employed
5028468,F,Y,Y,2,135000,Working,Secondary Education,Married,House / apartment,4,0,34,Employed
5067149,M,N,N,2,225000,Working,Incomplete Higher,Married,House / apartment,4,0,38,Employed
5021310,M,N,Y,0,270000,Working,Secondary Education,Married,House / apartment,2,1,46,Employed
5021314,M,N,Y,0,270000,Working,Secondary Education,Single / not married,House / apartment,2,1,46,Employed
5023616,M,Y,Y,0,202500,Commercial associate,Secondary Education,Married,House / apartment,2,0,48,Employed
5023209,F,N,N,1,135000,Commercial associate,Secondary Education,Married,House / apartment,3,0,40,Employed
5023724,M,Y,N,1,380250,Working,Secondary Education,Married,House / apartment,3,0,28,Employed
5028946,F,N,Y,0,90000,State servant,Secondary Education,Married,House / apartment,2,0,48,Employed
5068233,M,N,Y,1,112500,State servant,Secondary Education,Married,House / apartment,3,0,38,Employed
5038569,M,Y,Y,0,202500,Working,Secondary Education,Married,House / apartment,2,0,55,Employed
5126124,F,Y,N,0,72000,Working,Secondary Education,Married,House / apartment,2,0,42,Employed
5126121,F,Y,N,0,72000,Working,Secondary Education,Married,House / apartment,2,0,42,Employed
5142899,F,N,N,0,112500,Commercial associate,Higher Education,Single / not married,With parents,1,0,25,Employed
5132752,M,N,Y,0,90000,Working,Secondary Education,Single / not married,House / apartment,1,0,29,Employed
5113647,F,N,Y,0,225000,Working,Incomplete Higher,Married,House / apartment,2,0,34,Employed
5010995,F,N,Y,0,90000,Working,Secondary Education,Married,House / apartment,2,0,55,Employed
5095631,M,Y,N,1,180000,Working,Higher Education,Married,House / apartment,3,0,31,Employed
5056179,F,N,Y,0,202500,Commercial associate,Higher Education,Married,House / apartment,2,0,26,Employed
5090049,F,N,Y,0,69372,Working,Secondary Education,Married,House / apartment,2,0,44,Employed
5021879,M,Y,N,2,112500,Working,Secondary Education,Married,House / apartment,4,0,36,Employed
5090214,M,Y,Y,0,135000,Working,Secondary Education,Married,House / apartment,2,1,29,Employed
5090216,M,Y,Y,0,135000,Working,Secondary Education,Married,House / apartment,2,1,29,Employed
5105577,F,N,N,0,180000,Working,Secondary Education,Married,Municipal apartment,2,0,33,Employed
5028697,M,Y,N,1,270000,Working,Higher Education,Married,Rented apartment,3,0,30,Employed
5068747,F,N,N,0,157500,Working,Higher Education,Civil marriage,With parents,2,0,36,Employed
5137033,M,Y,N,1,112500,Working,Secondary Education,Married,House / apartment,3,0,39,Employed
5126457,F,N,N,0,94500,Working,Higher Education,Married,House / apartment,2,0,46,Employed
5126527,F,N,N,0,225000,State servant,Secondary Education,Married,With parents,2,0,34,Employed
5132784,M,Y,Y,0,112500,Working,Secondary Education,Single / not married,House / apartment,1,0,24,Employed
5114166,M,Y,N,1,247500,Working,Higher Education,Married,House / apartment,3,0,25,Employed
5029152,F,N,Y,1,67500,State servant,Secondary Education,Civil marriage,House / apartment,3,0,49,Employed
5146005,M,Y,Y,0,225000,Working,Secondary Education,Single / not married,House / apartment,1,1,28,Employed
5146002,M,Y,Y,0,225000,Working,Secondary Education,Single / not married,House / apartment,1,0,28,Employed
5041073,F,N,Y,0,67500,Working,Secondary Education,Single / not married,House / apartment,2,0,50,Employed
5022789,F,N,N,0,112500,Working,Secondary Education,Separated,House / apartment,1,0,34,Employed
5022930,F,N,Y,0,270000,Working,Higher Education,Married,House / apartment,2,0,25,Employed
5024213,F,Y,Y,0,380250,Commercial associate,Higher Education,Married,House / apartment,2,1,43,Employed
5021293,F,Y,Y,1,180000,Commercial associate,Higher Education,Married,House / apartment,3,0,33,Employed
5033608,F,N,N,0,67500,Commercial associate,Secondary Education,Civil marriage,House / apartment,2,0,52,Employed
5135446,F,N,Y,1,225000,Working,Secondary Education,Married,With parents,3,0,27,Employed
5149413,F,N,Y,2,315000,Commercial associate,Higher Education,Married,House / apartment,4,0,30,Employed
5050671,M,N,N,0,171000,Commercial associate,Incomplete Higher,Single / not married,House / apartment,1,1,32,Employed
5142529,M,N,Y,0,225000,State servant,Higher Education,Married,House / apartment,2,0,25,Employed
5096211,M,N,N,0,81000,Working,Secondary Education,Civil marriage,House / apartment,2,0,39,Employed
5096318,M,Y,N,0,270000,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,26,Employed
5066617,F,N,Y,0,139500,Working,Secondary Education,Married,House / apartment,2,0,51,Employed
5116879,F,N,N,0,112500,Working,Higher Education,Single / not married,With parents,1,0,30,Employed
5048458,F,Y,Y,1,126000,Working,Higher Education,Married,House / apartment,3,0,26,Employed
5090509,M,Y,Y,0,225000,Commercial associate,Higher Education,Married,House / apartment,2,0,30,Employed
5062594,M,Y,Y,1,135000,State servant,Higher Education,Married,House / apartment,3,0,25,Employed
5033574,F,Y,Y,1,166500,Working,Secondary Education,Married,House / apartment,3,0,39,Employed
5068389,F,Y,Y,1,270000,Working,Higher Education,Separated,House / apartment,2,1,38,Employed
5068390,F,Y,Y,1,270000,Working,Higher Education,Separated,House / apartment,2,0,38,Employed
5053143,M,N,Y,1,126000,Working,Secondary Education,Civil marriage,House / apartment,3,0,34,Employed
5068310,M,N,Y,1,198000,Commercial associate,Incomplete Higher,Single / not married,House / apartment,2,0,26,Employed
5046362,F,N,Y,0,90000,Working,Secondary Education,Civil marriage,With parents,2,0,39,Employed
5045798,F,Y,N,0,202500,Working,Higher Education,Married,House / apartment,2,0,25,Employed
5062136,M,N,N,1,180000,Working,Secondary Education,Single / not married,House / apartment,2,1,35,Employed
5062137,M,N,Y,1,166500,Working,Secondary Education,Single / not married,House / apartment,2,1,35,Employed
5050453,M,N,Y,1,231750,Working,Secondary Education,Married,House / apartment,3,0,39,Employed
5125289,F,N,N,1,202500,Working,Secondary Education,Separated,House / apartment,2,1,38,Employed
5113510,M,Y,Y,0,180000,Working,Secondary Education,Married,House / apartment,2,0,47,Employed
5009845,M,Y,N,0,180000,Working,Secondary Education,Married,House / apartment,2,0,44,Employed
5117622,M,Y,N,2,112500,Working,Higher Education,Married,House / apartment,4,0,40,Employed
5096991,F,N,Y,1,225000,Commercial associate,Higher Education,Married,House / apartment,3,0,34,Employed
5025207,M,Y,Y,1,180000,Commercial associate,Secondary Education,Married,House / apartment,3,0,27,Employed
5078842,F,Y,Y,1,135000,Working,Secondary Education,Married,With parents,3,0,29,Employed
5053354,F,Y,N,0,225000,Working,Secondary Education,Married,House / apartment,2,0,50,Employed
5068491,M,N,N,1,315000,Commercial associate,Higher Education,Married,House / apartment,3,0,50,Employed
5065477,M,N,N,1,148500,Working,Secondary Education,Married,House / apartment,3,0,37,Employed
5125510,M,N,Y,1,202500,Commercial associate,Secondary Education,Married,House / apartment,3,0,41,Employed
5115633,M,N,N,0,202500,Working,Secondary Education,Civil marriage,House / apartment,2,0,62,Employed
5113291,F,Y,Y,2,121500,Working,Incomplete Higher,Married,House / apartment,4,0,31,Employed
5113288,F,Y,Y,2,121500,Working,Incomplete Higher,Married,House / apartment,4,0,31,Employed
5096416,F,N,N,0,76500,Working,Secondary Education,Married,House / apartment,2,0,46,Employed
5096415,F,N,N,0,76500,Working,Secondary Education,Married,House / apartment,2,0,46,Employed
5117450,F,N,N,2,90000,Working,Secondary Education,Married,House / apartment,4,0,33,Employed
5117202,F,N,Y,0,135000,Working,Secondary Education,Single / not married,House / apartment,1,0,37,Employed
5054228,F,N,N,2,180000,Working,Secondary Education,Married,House / apartment,4,0,32,Employed
5142290,F,N,Y,1,162000,State servant,Higher Education,Civil marriage,House / apartment,3,0,41,Employed
5142595,M,Y,Y,0,380250,Working,Higher Education,Married,House / apartment,2,0,52,Employed
5125235,F,N,Y,2,157500,Commercial associate,Higher Education,Married,House / apartment,4,0,38,Employed
5092332,F,N,Y,0,58500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,68,Unemployed
5091101,M,N,Y,0,198000,Pensioner,Higher Education,Married,House / apartment,2,0,68,Unemployed
5058345,F,N,Y,0,99000,Pensioner,Higher Education,Separated,House / apartment,1,1,67,Unemployed
5058348,F,N,Y,0,166500,Pensioner,Higher Education,Separated,House / apartment,1,1,67,Unemployed
5058350,M,N,Y,0,99000,Pensioner,Higher Education,Separated,House / apartment,1,1,67,Unemployed
5058352,F,N,Y,0,99000,Pensioner,Higher Education,Separated,House / apartment,1,1,67,Unemployed
5090310,M,Y,Y,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,67,Unemployed
5066709,F,N,Y,0,247500,Pensioner,Secondary Education,Widow,House / apartment,1,0,67,Unemployed
5037169,M,Y,Y,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,67,Unemployed
5115884,F,N,Y,0,54000,Pensioner,Higher Education,Married,House / apartment,2,0,67,Unemployed
5035546,F,N,Y,0,126000,Pensioner,Secondary Education,Widow,House / apartment,1,0,67,Unemployed
5038619,F,N,N,0,103500,Pensioner,Secondary Education,Married,House / apartment,2,0,67,Unemployed
5052952,F,N,Y,0,157500,Pensioner,Secondary Education,Widow,House / apartment,1,0,67,Unemployed
5038582,F,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,67,Unemployed
5053182,M,Y,Y,0,207000,Pensioner,Higher Education,Married,House / apartment,2,0,67,Unemployed
5046283,F,N,Y,0,67050,Pensioner,Higher Education,Married,House / apartment,2,0,67,Unemployed
5061340,F,N,Y,0,94500,Pensioner,Secondary Education,Widow,House / apartment,1,0,67,Unemployed
5061724,F,N,Y,0,193500,Pensioner,Incomplete Higher,Widow,House / apartment,1,0,67,Unemployed
5041355,M,Y,Y,0,121500,Pensioner,Higher Education,Married,House / apartment,2,0,66,Unemployed
5054648,F,N,Y,0,112500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,66,Unemployed
5139321,F,N,Y,0,121500,Pensioner,Higher Education,Widow,House / apartment,1,0,66,Unemployed
5046398,F,N,Y,0,157500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,66,Unemployed
5096785,F,Y,Y,0,270000,Pensioner,Secondary Education,Married,House / apartment,2,0,66,Unemployed
5026166,M,Y,Y,0,225000,Pensioner,Higher Education,Married,House / apartment,2,0,66,Unemployed
5062407,F,N,Y,0,103500,Pensioner,Secondary Education,Widow,House / apartment,1,0,66,Unemployed
5048642,F,N,N,0,157500,Pensioner,Secondary Education,Separated,House / apartment,1,0,66,Unemployed
5143374,F,N,N,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,66,Unemployed
5091171,M,N,Y,0,90000,Pensioner,Secondary Education,Married,House / apartment,2,0,66,Unemployed
5118046,F,N,N,0,81000,Pensioner,Secondary Education,Widow,House / apartment,1,1,65,Unemployed
5053114,F,N,Y,0,99000,Pensioner,Secondary Education,Married,House / apartment,2,0,65,Unemployed
5036660,F,Y,Y,0,76500,Pensioner,Secondary Education,Married,House / apartment,2,1,65,Unemployed
5053152,F,N,Y,0,157500,Pensioner,Secondary Education,Widow,House / apartment,1,0,65,Unemployed
5053156,F,N,Y,0,157500,Pensioner,Secondary Education,Widow,House / apartment,1,0,65,Unemployed
5114427,F,N,N,0,49500,Pensioner,Secondary Education,Married,House / apartment,2,0,65,Unemployed
5029554,F,N,Y,0,103500,Pensioner,Secondary Education,Widow,House / apartment,1,0,65,Unemployed
5089896,F,N,Y,0,67500,Pensioner,Higher Education,Single / not married,Municipal apartment,1,0,65,Unemployed
5096336,F,Y,N,0,153000,Pensioner,Secondary Education,Widow,House / apartment,1,0,65,Unemployed
5096340,F,Y,N,0,153000,Pensioner,Secondary Education,Widow,House / apartment,1,0,65,Unemployed
5022275,M,Y,Y,0,131400,Pensioner,Secondary Education,Married,House / apartment,2,0,65,Unemployed
5150164,F,N,N,0,135000,Pensioner,Secondary Education,Widow,Municipal apartment,1,0,65,Unemployed
5091826,F,N,Y,0,157500,Pensioner,Secondary Education,Married,House / apartment,2,0,65,Unemployed
5046093,F,N,Y,0,157500,Pensioner,Secondary Education,Widow,House / apartment,1,0,65,Unemployed
5045439,M,Y,Y,0,180000,Pensioner,Higher Education,Married,House / apartment,2,0,65,Unemployed
5022343,F,N,Y,0,67500,Pensioner,Secondary Education,Widow,House / apartment,1,0,64,Unemployed
5065606,M,Y,N,0,270000,Pensioner,Higher Education,Married,House / apartment,2,0,64,Unemployed
5139662,F,N,Y,0,157500,Pensioner,Lower Secondary,Married,House / apartment,2,0,64,Unemployed
5139658,F,N,Y,0,157500,Pensioner,Lower Secondary,Married,House / apartment,2,0,64,Unemployed
5113922,F,N,N,0,90000,Pensioner,Secondary Education,Single / not married,Municipal apartment,1,0,64,Unemployed
5090186,M,Y,Y,0,380250,Pensioner,Higher Education,Married,House / apartment,2,0,64,Unemployed
5143427,F,N,Y,0,180000,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,64,Unemployed
5061396,M,N,Y,0,72900,Pensioner,Lower Secondary,Married,House / apartment,2,1,64,Unemployed
5148527,F,N,Y,0,180000,Pensioner,Secondary Education,Married,House / apartment,2,0,64,Unemployed
5148525,F,N,Y,0,180000,Pensioner,Secondary Education,Married,House / apartment,2,0,64,Unemployed
5067419,F,N,Y,0,144000,Pensioner,Secondary Education,Married,House / apartment,2,0,64,Unemployed
5051240,F,Y,N,0,121500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,64,Unemployed
5113944,F,Y,N,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,1,64,Unemployed
5090705,F,N,N,0,202500,Pensioner,Higher Education,Single / not married,House / apartment,1,0,64,Unemployed
5045888,F,N,Y,0,225000,Pensioner,Secondary Education,Single / not married,House / apartment,1,1,64,Unemployed
5045894,F,N,Y,0,225000,Pensioner,Secondary Education,Single / not married,House / apartment,1,1,64,Unemployed
5045895,F,N,Y,0,225000,Pensioner,Secondary Education,Single / not married,House / apartment,1,1,64,Unemployed
5022676,M,N,Y,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,64,Unemployed
5143519,F,N,Y,0,247500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,64,Unemployed
5143515,F,N,Y,0,247500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,64,Unemployed
5024726,M,N,Y,0,162000,Pensioner,Higher Education,Married,House / apartment,2,0,64,Unemployed
5137385,F,N,N,0,112500,Pensioner,Secondary Education,Civil marriage,House / apartment,2,0,64,Unemployed
5113933,F,N,N,0,67500,Pensioner,Secondary Education,Widow,House / apartment,1,1,64,Unemployed
5143465,F,N,Y,0,90000,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,64,Unemployed
5041147,F,N,Y,0,90000,Pensioner,Secondary Education,Civil marriage,House / apartment,2,0,64,Unemployed
5095554,F,N,N,0,76500,Pensioner,Secondary Education,Married,House / apartment,2,0,64,Unemployed
5143620,F,N,Y,0,166500,Pensioner,Secondary Education,Married,House / apartment,2,0,64,Unemployed
5041307,F,Y,Y,0,90000,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5105565,M,N,Y,0,135000,Pensioner,Secondary Education,Civil marriage,House / apartment,2,0,63,Unemployed
5061753,F,N,Y,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5117047,F,N,Y,0,180000,Pensioner,Secondary Education,Widow,House / apartment,1,0,63,Unemployed
5089225,M,N,N,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5145968,F,N,Y,0,112500,Pensioner,Secondary Education,Widow,House / apartment,1,0,63,Unemployed
5145970,F,N,Y,0,112500,Pensioner,Secondary Education,Widow,House / apartment,1,0,63,Unemployed
5023877,F,N,Y,0,360000,Pensioner,Higher Education,Married,House / apartment,2,0,63,Unemployed
5105842,M,Y,Y,0,67500,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5105045,M,N,Y,0,225000,Pensioner,Secondary Education,Widow,House / apartment,1,1,63,Unemployed
5010596,F,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5067638,F,N,Y,0,157500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,63,Unemployed
5067312,F,Y,Y,0,225000,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5065798,F,N,Y,0,44550,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5038897,F,N,Y,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5067444,F,Y,Y,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5010344,F,N,N,0,216000,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5037157,F,N,Y,0,157500,Pensioner,Secondary Education,Married,House / apartment,2,0,63,Unemployed
5095324,F,N,Y,0,315000,Pensioner,Secondary Education,Widow,House / apartment,1,0,63,Unemployed
5149027,F,N,Y,0,162000,Pensioner,Secondary Education,Married,House / apartment,2,0,62,Unemployed
5058509,F,N,Y,0,148500,Pensioner,Secondary Education,Married,House / apartment,2,0,62,Unemployed
5132329,F,N,N,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,62,Unemployed
5067924,F,N,Y,0,112500,Pensioner,Secondary Education,Widow,House / apartment,1,0,62,Unemployed
5067926,F,N,Y,0,112500,Pensioner,Secondary Education,Widow,House / apartment,1,0,62,Unemployed
5116301,F,N,Y,0,180000,Pensioner,Secondary Education,Married,House / apartment,2,1,62,Unemployed
5116302,F,N,Y,0,180000,Pensioner,Secondary Education,Married,House / apartment,2,1,62,Unemployed
5116304,F,N,Y,0,180000,Pensioner,Secondary Education,Married,House / apartment,2,1,62,Unemployed
5116305,F,N,Y,0,166500,Pensioner,Secondary Education,Married,House / apartment,2,1,62,Unemployed
5068320,F,N,Y,0,189000,Pensioner,Higher Education,Separated,House / apartment,1,0,62,Unemployed
5061832,F,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,62,Unemployed
5149647,F,N,Y,0,292500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,62,Unemployed
5125585,F,N,Y,0,121500,Pensioner,Secondary Education,Married,House / apartment,2,0,62,Unemployed
5079035,F,N,Y,0,135000,Pensioner,Lower Secondary,Married,House / apartment,2,0,62,Unemployed
5116633,F,N,Y,0,135000,Pensioner,Higher Education,Single / not married,House / apartment,1,0,62,Unemployed
5065342,F,N,Y,0,157500,Pensioner,Secondary Education,Married,House / apartment,2,0,62,Unemployed
5036881,F,Y,Y,0,225000,Pensioner,Secondary Education,Married,House / apartment,2,0,62,Unemployed
5115679,M,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,61,Unemployed
5148812,F,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,61,Unemployed
5036936,F,N,Y,0,157500,Pensioner,Secondary Education,Separated,House / apartment,1,0,61,Unemployed
5044594,M,N,Y,0,67500,Pensioner,Secondary Education,Separated,House / apartment,1,0,61,Unemployed
5045828,F,N,Y,0,270000,Pensioner,Higher Education,Married,House / apartment,2,0,61,Unemployed
5117413,F,N,N,0,81000,Pensioner,Secondary Education,Separated,House / apartment,1,1,61,Unemployed
5148897,M,N,Y,0,90900,Pensioner,Secondary Education,Married,House / apartment,2,0,61,Unemployed
5143219,F,N,Y,0,67500,Pensioner,Lower Secondary,Single / not married,House / apartment,1,0,61,Unemployed
5009894,F,N,N,0,180000,Pensioner,Secondary Education,Married,House / apartment,2,1,61,Unemployed
5062131,M,Y,Y,0,90000,Pensioner,Secondary Education,Married,House / apartment,2,0,61,Unemployed
5010032,M,Y,Y,0,85500,Pensioner,Secondary Education,Married,House / apartment,2,0,61,Unemployed
5150412,F,N,Y,0,67500,Pensioner,Secondary Education,Widow,House / apartment,1,0,61,Unemployed
5092245,F,N,N,0,103500,Pensioner,Secondary Education,Married,House / apartment,2,1,61,Unemployed
5092287,F,N,Y,0,247500,Pensioner,Higher Education,Married,House / apartment,2,0,61,Unemployed
5116018,F,Y,Y,0,380250,Pensioner,Higher Education,Widow,House / apartment,1,0,61,Unemployed
5023719,F,Y,Y,0,175500,Pensioner,Higher Education,Married,House / apartment,2,0,60,Unemployed
5105818,F,N,Y,0,45000,Pensioner,Secondary Education,Married,House / apartment,2,0,60,Unemployed
5028572,F,N,Y,0,112500,Pensioner,Higher Education,Married,House / apartment,2,0,60,Unemployed
5054626,F,N,Y,0,112500,Pensioner,Secondary Education,Widow,House / apartment,1,0,60,Unemployed
5025089,F,N,Y,0,90000,Pensioner,Secondary Education,Married,House / apartment,2,0,60,Unemployed
5054625,F,N,Y,0,112500,Pensioner,Secondary Education,Widow,House / apartment,1,0,60,Unemployed
5029082,F,N,Y,0,135000,Pensioner,Secondary Education,Widow,House / apartment,1,0,60,Unemployed
5145817,F,N,Y,0,90000,Pensioner,Secondary Education,Married,House / apartment,2,1,60,Unemployed
5009790,F,N,N,0,198000,Pensioner,Secondary Education,Widow,House / apartment,1,0,60,Unemployed
5009791,F,N,N,0,198000,Pensioner,Secondary Education,Widow,House / apartment,1,0,60,Unemployed
5009798,F,N,N,0,198000,Pensioner,Secondary Education,Widow,House / apartment,1,0,60,Unemployed
5051097,F,N,N,0,69750,Pensioner,Secondary Education,Widow,Municipal apartment,1,0,60,Unemployed
5024604,F,N,Y,0,380250,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,60,Unemployed
5035791,F,Y,Y,0,90000,Pensioner,Secondary Education,Widow,House / apartment,1,0,60,Unemployed
5053637,F,N,N,0,225000,Pensioner,Higher Education,Separated,House / apartment,1,0,60,Unemployed
5053636,F,N,N,0,225000,Pensioner,Higher Education,Separated,House / apartment,1,0,60,Unemployed
5029311,F,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,1,60,Unemployed
5052722,F,N,N,0,126000,Pensioner,Secondary Education,Married,House / apartment,2,0,60,Unemployed
5010412,F,N,Y,0,202500,Pensioner,Secondary Education,Married,House / apartment,2,0,60,Unemployed
5113134,F,N,Y,0,189000,Pensioner,Incomplete Higher,Widow,House / apartment,1,0,60,Unemployed
5024916,F,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,1,60,Unemployed
5024917,F,N,Y,0,166500,Pensioner,Secondary Education,Married,House / apartment,2,1,60,Unemployed
5036870,F,N,Y,0,72000,Pensioner,Secondary Education,Married,House / apartment,2,0,60,Unemployed
5088205,F,N,Y,0,153000,Pensioner,Secondary Education,Separated,House / apartment,1,0,60,Unemployed
5066832,F,Y,Y,0,157500,Pensioner,Lower Secondary,Married,House / apartment,2,0,60,Unemployed
5022571,M,Y,Y,0,202500,Pensioner,Higher Education,Married,House / apartment,2,0,60,Unemployed
5029529,M,Y,Y,0,112500,Pensioner,Lower Secondary,Married,House / apartment,2,0,60,Unemployed
5085990,F,Y,Y,0,225000,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5099877,F,Y,Y,0,103500,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5061636,F,N,Y,0,225000,Pensioner,Secondary Education,Married,Municipal apartment,2,1,59,Unemployed
5023410,F,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5104981,F,N,N,0,112500,Pensioner,Secondary Education,Separated,Municipal apartment,1,0,59,Unemployed
5145690,F,N,Y,0,306000,Pensioner,Higher Education,Married,House / apartment,2,1,59,Unemployed
5048583,F,N,Y,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5046495,F,N,Y,0,180000,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5046036,F,Y,Y,0,99000,Pensioner,Secondary Education,Civil marriage,House / apartment,2,0,59,Unemployed
5046035,F,Y,Y,0,99000,Pensioner,Secondary Education,Civil marriage,House / apartment,2,0,59,Unemployed
5010435,F,N,Y,0,90000,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5054106,F,N,N,0,67500,Pensioner,Secondary Education,Separated,House / apartment,1,0,59,Unemployed
5025020,F,N,Y,0,148500,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5086006,F,N,Y,0,157500,Pensioner,Secondary Education,Widow,House / apartment,1,0,59,Unemployed
5037088,F,N,Y,0,81000,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5061139,F,Y,Y,0,90000,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5061145,F,Y,Y,0,90000,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5096670,F,N,N,0,90000,Pensioner,Secondary Education,Widow,House / apartment,1,0,59,Unemployed
5024238,F,N,Y,0,47250,Pensioner,Secondary Education,Married,Municipal apartment,2,0,59,Unemployed
5029225,F,Y,Y,0,144000,Pensioner,Secondary Education,Civil marriage,House / apartment,2,0,59,Unemployed
5062075,F,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,59,Unemployed
5079004,F,N,Y,0,165600,Pensioner,Secondary Education,Widow,House / apartment,1,0,59,Unemployed
5149368,F,N,Y,0,180000,Pensioner,Secondary Education,Civil marriage,House / apartment,2,0,59,Unemployed
5118275,F,N,N,0,112500,Pensioner,Secondary Education,Married,Municipal apartment,2,1,59,Unemployed
5118278,F,N,N,0,112500,Pensioner,Secondary Education,Married,Municipal apartment,2,1,59,Unemployed
5118279,F,N,N,0,112500,Pensioner,Secondary Education,Married,Municipal apartment,2,1,59,Unemployed
5118280,F,N,N,0,112500,Pensioner,Secondary Education,Single / not married,Municipal apartment,2,1,59,Unemployed
5118283,M,N,N,0,112500,Pensioner,Secondary Education,Married,Municipal apartment,2,1,59,Unemployed
5142930,F,Y,N,0,56250,Pensioner,Secondary Education,Married,House / apartment,2,0,58,Unemployed
5009579,F,N,N,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,58,Unemployed
5090493,F,N,N,0,121500,Pensioner,Secondary Education,Married,House / apartment,2,0,58,Unemployed
5143314,M,N,Y,0,114750,Pensioner,Secondary Education,Separated,House / apartment,1,0,58,Unemployed
5023147,F,N,N,0,112500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,58,Unemployed
5045113,F,N,Y,0,202500,Pensioner,Secondary Education,Widow,House / apartment,1,0,58,Unemployed
5036996,F,N,Y,0,90000,Pensioner,Secondary Education,Separated,House / apartment,1,0,58,Unemployed
